lsoa,mean_ptal_score,ptal_rating,sample_postcode,borough_outbound
E01011773,,,WF4 1AA,
E01011774,,,WF1 5DE,
E01011775,,,WF10 5BT,
E01011776,,,WF7 6BS,
E01011777,,,WF7 6AA,
E01011778,,,WF7 6FG,
E01011779,,,WF7 5AB,
E01011780,,,WF7 5AZ,
E01011781,,,WF7 5AA,
E01011782,,,WF7 5DN,
E01011783,,,WF7 5AS,
E01011784,,,WF9 4PP,
E01011785,,,WF7 7BL,
E01011786,,,WF4 2AN,
E01011787,,,WF9 4AA,
E01011788,,,WF7 7DX,
E01011789,,,WF9 4FH,
E01011790,,,WF9 4AL,
E01011791,,,WF4 1QR,
E01011792,,,WF9 4PN,
E01011793,,,WF5 0DR,
E01011794,,,WF4 6DA,
E01011795,,,WF5 0ED,
E01011796,,,WF5 0AW,
E01011797,,,WF4 5FA,
E01011798,,,WF4 3DS,
E01011799,,,WF4 6AP,
E01011800,,,WF4 5BR,
E01011801,,,WF4 3DT,
E01011802,,,WF4 5AE,
E01011803,,,WF11 0AA,
E01011804,,,WF11 0BL,
E01011805,,,WF11 0BY,
E01011806,,,WF11 0BJ,
E01011807,,,WF11 0DR,
E01011808,,,WF11 0BH,
E01011809,,,WF11 0BQ,
E01011810,,,WF11 0AJ,
E01011811,,,WF11 0AP,
E01011812,,,WF6 1JA,
E01011813,,,WF6 1BS,
E01011814,,,WF6 1AH,
E01011815,,,WF1 5DB,
E01011816,,,WF6 1BP,
E01011817,,,WF4 1AG,
E01011818,,,WF4 1AF,
E01011819,,,WF6 1AA,
E01011820,,,WF6 1QE,
E01011821,,,WF6 1GU,
E01011822,,,WF6 1AF,
E01011823,,,WF12 8PZ,
E01011824,,,WF5 9DD,
E01011825,,,WF5 8ES,
E01011826,,,WF5 8BU,
E01011827,,,WF5 0NB,
E01011828,,,WF5 0PP,
E01011829,,,WF12 0QN,
E01011830,,,WF5 0AF,
E01011831,,,WF5 8DE,
E01011832,,,WF5 0AB,
E01011833,,,WF12 8NP,
E01011834,,,WF8 1GY,
E01011835,,,WF8 2BD,
E01011836,,,WF8 2DJ,
E01011837,,,WF8 1AB,
E01011838,,,WF11 0DN,
E01011839,,,WF8 2DH,
E01011840,,,WF8 1BH,
E01011841,,,WF7 6HZ,
E01011842,,,WF8 4AP,
E01011843,,,WF8 2LY,
E01011844,,,WF8 1JJ,
E01011845,,,WF8 3QN,
E01011846,,,WF8 2SD,
E01011847,,,WF8 3PE,
E01011848,,,WF8 2QN,
E01011849,,,WF11 0AD,
E01011850,,,WF8 2AF,
E01011851,,,WF8 1NB,
E01011852,,,WF8 2AN,
E01011853,,,WF8 2BE,
E01011854,,,WF9 1EN,
E01011855,,,WF9 1BH,
E01011856,,,WF8 3FT,
E01011857,,,WF8 3DJ,
E01011858,,,WF9 1BB,
E01011859,,,WF9 2DT,
E01011860,,,WF9 2BU,
E01011861,,,WF9 2AN,
E01011862,,,WF9 2EP,
E01011863,,,WF9 2EE,
E01011864,,,WF9 3AJ,
E01011865,,,WF9 4EB,
E01011866,,,WF9 2FA,
E01011867,,,WF9 4DJ,
E01011868,,,WF9 3AF,
E01011869,,,WF9 2AA,
E01011870,,,WF9 2AU,
E01011871,,,WF9 3AA,
E01011872,,,WF9 3AH,
E01011873,,,WF3 3ER,
E01011874,,,WF6 2HY,
E01011875,,,WF3 4AH,
E01011876,,,WF1 4AL,
E01011877,,,WF1 3AU,
E01011878,,,WF3 4AS,
E01011879,,,WF6 2JE,
E01011880,,,WF1 4AD,
E01011881,,,WF1 2DS,
E01011882,,,WF6 1YY,
E01011883,,,WF10 5QJ,
E01011884,,,WF1 2HR,
E01011885,,,WF1 1ZN,
E01011886,,,WF1 2BA,
E01011887,,,WF1 2AH,
E01011888,,,WF2 0FX,
E01011889,,,WF2 0AP,
E01011890,,,WF2 0AX,
E01011891,,,WF1 2AR,
E01011892,,,WF2 0AF,
E01011893,,,WF1 2JZ,
E01011894,,,WF1 3TA,
E01011895,,,WF1 3ED,
E01011896,,,WF1 2DL,
E01011897,,,WF1 2ER,
E01011898,,,WF1 1HW,
E01011899,,,WF2 8AA,
E01011900,,,WF2 8BG,
E01011901,,,WF2 8BJ,
E01011902,,,WF1 5RF,
E01011903,,,WF2 8BB,
E01011904,,,WF2 8FE,
E01011905,,,WF2 7AL,
E01011906,,,WF1 5QD,
E01011907,,,WF1 1EN,
E01011908,,,WF1 5AA,
E01011909,,,WF1 4AH,
E01011910,,,WF1 4AA,
E01011911,,,WF1 4DB,
E01011912,,,WF1 3AH,
E01011913,,,WF1 1QQ,
E01011914,,,WF1 4EY,
E01011915,,,WF1 4DL,
E01011916,,,WF1 1AA,
E01011917,,,WF1 4SY,
E01011918,,,WF2 8AP,
E01011919,,,WF2 9AP,
E01011920,,,WF1 1EU,
E01011921,,,WF2 8EG,
E01011922,,,WF2 8AG,
E01011923,,,WF1 2AB,
E01011924,,,WF1 2AA,
E01011925,,,WF2 0AE,
E01011926,,,WF2 0AA,
E01011927,,,WF2 0AB,
E01011928,,,WF4 4FN,
E01011929,,,WF4 3AA,
E01011930,,,WF4 3DA,
E01011931,,,WF1 1ZT,
E01011932,,,WF4 3DW,
E01011933,,,WF4 2LH,
E01011934,,,WF2 6QH,
E01011935,,,WF4 2JG,
E01011936,,,WF2 6TT,
E01011937,,,WF2 7AR,
E01011938,,,WF12 0QE,
E01011939,,,WF2 6BH,
E01011940,,,WF2 7EJ,
E01011941,,,WF2 6AJ,
E01011942,,,WF2 6BS,
E01011943,,,WF2 7BS,
E01011944,,,WF1 4SZ,
E01011945,,,WF2 6AA,
E01011946,,,WF2 6JS,
E01011947,,,WF2 6AG,
E01011948,,,WF2 6AP,
E01012367,,,WA8 0GZ,
E01012368,,,WA8 6HJ,
E01012369,,,WA8 6EN,
E01012370,,,WA8 0AE,
E01012371,,,WA7 3FU,
E01012372,,,WA7 2RJ,
E01012373,,,WA7 2PZ,
E01012374,,,WA8 5BW,
E01012375,,,WA8 9AA,
E01012376,,,WA8 4NX,
E01012377,,,WA8 7AS,
E01012378,,,WA8 7HU,
E01012379,,,WA8 7EZ,
E01012380,,,WA8 7HN,
E01012381,,,WA7 1NP,
E01012382,,,WA7 1DX,
E01012383,,,WA7 2AE,
E01012384,,,WA7 2AB,
E01012385,,,WA4 4AA,
E01012386,,,WA4 6NH,
E01012387,,,WA4 5QS,
E01012388,,,WA8 8AE,
E01012389,,,WA8 8GE,
E01012390,,,WA8 7HR,
E01012391,,,WA8 0QG,
E01012392,,,WA8 0HF,
E01012393,,,WA8 0UQ,
E01012394,,,WA8 9BE,
E01012395,,,WA8 5AA,
E01012396,,,WA7 5EQ,
E01012397,,,WA7 5AA,
E01012398,,,WA7 5EL,
E01012399,,,WA7 5EH,
E01012400,,,WA7 5BT,
E01012402,,,WA7 2DZ,
E01012403,,,WA7 2DE,
E01012404,,,WA7 5NF,
E01012405,,,WA7 5DE,
E01012406,,,WA7 2ED,
E01012407,,,WA7 1AA,
E01012408,,,WA7 2BS,
E01012409,,,WA7 2DA,
E01012410,,,WA8 0DA,
E01012411,,,WA8 0HB,
E01012412,,,WA8 0AA,
E01012413,,,WA8 0AU,
E01012414,,,WA8 0AX,
E01012415,,,WA7 3EH,
E01012416,,,WA7 4DB,
E01012417,,,WA7 1DA,
E01012418,,,WA7 4AB,
E01012419,,,WA8 4GA,
E01012420,,,WA8 4FA,
E01012421,,,WA8 4FE,
E01012422,,,WA8 4PA,
E01012423,,,WA8 4DW,
E01012424,,,WA8 0FT,
E01012425,,,WA8 6AU,
E01012426,,,WA8 6PU,
E01012427,,,WA8 7AA,
E01012428,,,WA7 1ED,
E01012429,,,WA7 4BG,
E01012430,,,WA7 1AB,
E01012431,,,WA7 1AG,
E01012432,,,WA7 3LB,
E01012433,,,WA7 3AE,
E01012434,,,WA7 6GH,
E01012435,,,WA7 6ET,
E01012436,,,WA7 6BA,
E01012437,,,WA7 6AG,
E01012438,,,WA7 6DA,
E01012439,,,WA7 2PG,
E01012440,,,WA7 6AA,
E01012441,,,WA8 0BF,
E01012442,,,WA8 8AB,
E01012443,,,WA8 0NJ,
E01012444,,,WA7 2DD,
E01012445,,,WA7 1QZ,
E01012446,,,WA4 3AH,
E01012447,,,WA4 3HE,
E01012448,,,WA4 3HA,
E01012449,,,WA4 5DN,
E01012450,,,WA4 3AB,
E01012451,,,WA4 3AG,
E01012452,,,WA4 5AB,
E01012453,,,WA2 8JA,
E01012454,,,WA2 7AE,
E01012455,,,WA2 8AA,
E01012457,,,WA5 1GR,
E01012458,,,WA4 6YZ,
E01012459,,,WA3 6NU,
E01012460,,,WA3 6AE,
E01012461,,,WA3 6LH,
E01012462,,,WA3 4FJ,
E01012463,,,WA3 6AF,
E01012464,,,WA3 6AB,
E01012465,,,WA3 6ES,
E01012466,,,WA3 6AL,
E01012467,,,WA5 4BE,
E01012468,,,WA2 0RA,
E01012469,,,WA12 9XU,
E01012470,,,WA5 4DH,
E01012471,,,WA3 4AB,
E01012472,,,WA3 4AX,
E01012473,,,WA3 4AJ,
E01012474,,,WA3 4DX,
E01012475,,,WA3 4EG,
E01012476,,,WA3 4AP,
E01012477,,,WA3 4AL,
E01012478,,,WA1 2DL,
E01012479,,,WA1 2DT,
E01012480,,,WA1 2AH,
E01012481,,,WA1 3BS,
E01012482,,,WA1 3PR,
E01012483,,,WA2 7AB,
E01012485,,,WA4 2GY,
E01012486,,,WA4 1AN,
E01012487,,,WA4 2JW,
E01012488,,,WA4 2AA,
E01012489,,,WA4 2AE,
E01012490,,,WA4 2EZ,
E01012491,,,WA5 3BE,
E01012492,,,WA5 3BA,
E01012493,,,WA5 3EL,
E01012494,,,WA5 3HW,
E01012495,,,WA5 1QH,
E01012496,,,WA5 1JH,
E01012497,,,WA5 1DT,
E01012498,,,WA5 1EL,
E01012499,,,WA5 1DJ,
E01012500,,,WA5 1RA,
E01012501,,,WA5 1DN,
E01012502,,,WA4 5HL,
E01012503,,,WA4 4BW,
E01012504,,,WA4 1AA,
E01012505,,,WA4 1DY,
E01012506,,,WA4 1QL,
E01012507,,,WA4 1AE,
E01012508,,,WA4 1AS,
E01012509,,,WA4 6AS,
E01012510,,,WA4 1AB,
E01012511,,,WA4 1BA,
E01012512,,,WA4 6AA,
E01012513,,,WA13 0AL,
E01012514,,,WA13 0AT,
E01012515,,,WA13 0BX,
E01012516,,,WA13 0AA,
E01012517,,,WA13 0HZ,
E01012518,,,WA13 0BP,
E01012519,,,WA13 9AH,
E01012520,,,WA2 8AL,
E01012521,,,WA2 8LU,
E01012522,,,WA2 9AF,
E01012523,,,WA2 7PN,
E01012524,,,WA2 7SY,
E01012525,,,WA2 7BB,
E01012526,,,WA2 8NL,
E01012527,,,WA5 2BP,
E01012528,,,WA5 2EF,
E01012529,,,WA5 2BF,
E01012530,,,WA4 6UY,
E01012531,,,WA5 2AL,
E01012532,,,WA5 2AB,
E01012533,,,WA2 0DZ,
E01012534,,,WA2 0DX,
E01012535,,,WA2 9AA,
E01012536,,,WA2 0DT,
E01012537,,,WA2 8QG,
E01012538,,,WA2 0LB,
E01012539,,,WA2 0LX,
E01012540,,,WA2 0AB,
E01012541,,,WA2 0BS,
E01012542,,,WA2 0AH,
E01012543,,,WA2 0BH,
E01012544,,,WA2 0BZ,
E01012545,,,WA2 0AD,
E01012546,,,WA2 0AF,
E01012547,,,WA1 3DG,
E01012548,,,WA1 3TS,
E01012549,,,WA1 3ES,
E01012550,,,WA1 3EA,
E01012551,,,WA1 4DE,
E01012552,,,WA1 4AF,
E01012553,,,WA1 4AW,
E01012554,,,WA3 5AA,
E01012555,,,WA1 4EE,
E01012556,,,WA1 3PP,
E01012557,,,WA4 2AF,
E01012558,,,WA4 6DT,
E01012559,,,WA4 1JU,
E01012560,,,WA4 2AJ,
E01012561,,,WA5 5EB,
E01012562,,,WA5 1WP,
E01012563,,,WA5 5BS,
E01012564,,,WA5 5BP,
E01012565,,,WA5 3AH,
E01012566,,,WA5 3AN,
E01012567,,,WA5 3AA,
E01012568,,,WA5 1UW,
E01012569,,,WA5 3AF,
E01012570,,,WA5 5EY,
E01013810,,,NG7 5BN,
E01013811,,,NG7 5AN,
E01013812,,,NG7 4AA,
E01013813,,,NG1 3FU,
E01013814,,,NG7 3NH,
E01013815,,,NG1 4HA,
E01013816,,,NG1 4GN,
E01013817,,,NG8 3AP,
E01013818,,,NG8 6AG,
E01013819,,,NG8 5BZ,
E01013820,,,NG8 5JL,
E01013821,,,NG8 5NA,
E01013822,,,NG8 6FG,
E01013823,,,NG8 5AE,
E01013824,,,NG8 5PD,
E01013825,,,NG8 5EE,
E01013826,,,NG8 6BL,
E01013827,,,NG5 1HQ,
E01013828,,,NG5 1FL,
E01013829,,,NG6 0AT,
E01013830,,,NG6 0GH,
E01013831,,,NG6 0NB,
E01013832,,,NG6 0AA,
E01013833,,,NG6 0HY,
E01013834,,,NG5 1NB,
E01013835,,,NG5 1LP,
E01013836,,,NG6 0AF,
E01013837,,,NG5 1DR,
E01013838,,,NG5 1AX,
E01013839,,,NG5 1JE,
E01013840,,,NG5 1DA,
E01013841,,,NG5 1BU,
E01013842,,,NG7 2AN,
E01013843,,,NG2 1NH,
E01013844,,,NG5 1EZ,
E01013845,,,NG7 6BN,
E01013846,,,NG7 5FL,
E01013847,,,NG7 5HZ,
E01013849,,,NG5 5PL,
E01013850,,,NG5 5FA,
E01013851,,,NG5 9DJ,
E01013852,,,NG5 5EQ,
E01013853,,,NG5 5FZ,
E01013854,,,NG5 5EW,
E01013855,,,NG5 5FE,
E01013856,,,NG5 5GY,
E01013858,,,NG8 4BB,
E01013859,,,NG8 3FE,
E01013860,,,NG3 5WJ,
E01013861,,,NG8 3BF,
E01013862,,,NG8 2DR,
E01013863,,,NG8 2DN,
E01013864,,,NG8 6BB,
E01013865,,,NG8 3AQ,
E01013866,,,NG8 3AR,
E01013867,,,NG8 3AA,
E01013868,,,NG8 3BQ,
E01013870,,,NG1 2PA,
E01013871,,,NG2 1EB,
E01013872,,,NG2 1EA,
E01013873,,,NG2 2AD,
E01013874,,,NG2 2AA,
E01013875,,,NG6 7AA,
E01013876,,,NG6 8FF,
E01013877,,,NG6 8AX,
E01013878,,,NG6 7BN,
E01013879,,,NG6 8AA,
E01013880,,,NG6 8AL,
E01013881,,,NG6 8AH,
E01013882,,,NG6 8AQ,
E01013883,,,NG6 7DD,
E01013884,,,NG6 7BF,
E01013885,,,NG6 8AT,
E01013886,,,NG5 9BQ,
E01013887,,,NG5 5DD,
E01013888,,,NG6 9AB,
E01013889,,,NG5 9RB,
E01013890,,,NG6 9FU,
E01013891,,,NG6 0GG,
E01013892,,,NG5 5AA,
E01013893,,,NG5 5GU,
E01013894,,,NG5 5AP,
E01013895,,,NG11 7DN,
E01013896,,,NG11 8AR,
E01013897,,,NG11 8AD,
E01013898,,,NG11 8AX,
E01013899,,,NG11 8AJ,
E01013900,,,NG11 8AF,
E01013901,,,NG11 7AA,
E01013902,,,NG11 7BF,
E01013903,,,NG11 8FW,
E01013904,,,NG11 9EJ,
E01013905,,,NG11 8BF,
E01013906,,,NG11 8JZ,
E01013907,,,NG11 0AQ,
E01013908,,,NG11 8DA,
E01013909,,,NG11 8BH,
E01013910,,,NG11 9AB,
E01013911,,,NG11 9AE,
E01013912,,,NG11 8EU,
E01013913,,,NG3 7AD,
E01013914,,,NG3 7BB,
E01013915,,,NG2 4BL,
E01013916,,,NG3 7AB,
E01013917,,,NG2 4BA,
E01013918,,,NG2 4EP,
E01013919,,,NG2 3GB,
E01013920,,,NG1 1AJ,
E01013921,,,NG2 4AN,
E01013924,,,NG7 1QN,
E01013926,,,NG7 1HE,
E01013928,,,NG7 2AA,
E01013929,,,NG8 3AD,
E01013930,,,NG7 5FY,
E01013931,,,NG7 5RP,
E01013932,,,NG8 3LE,
E01013933,,,NG7 3ER,
E01013934,,,NG8 5AB,
E01013935,,,NG3 5FB,
E01013936,,,NG3 3AA,
E01013937,,,NG3 4JE,
E01013938,,,NG3 5AF,
E01013939,,,NG3 2ND,
E01013940,,,NG3 3AD,
E01013941,,,NG3 4GH,
E01013942,,,NG3 2PW,
E01013943,,,NG1 3HU,
E01013944,,,NG7 2FY,
E01013945,,,NG7 2FZ,
E01013947,,,NG7 3AE,
E01013948,,,NG7 3AU,
E01013953,,,NG7 1PZ,
E01013954,,,NG3 2AE,
E01013957,,,NG2 4QG,
E01013958,,,NG3 1DY,
E01013959,,,NG3 3EG,
E01013960,,,NG3 2GQ,
E01013961,,,NG1 3BF,
E01013962,,,NG3 2HN,
E01013963,,,NG5 1BD,
E01013964,,,NG5 1PD,
E01013965,,,NG5 3AN,
E01013966,,,NG5 3AA,
E01013967,,,NG5 1BW,
E01013968,,,NG3 5GA,
E01013969,,,NG5 2FD,
E01013970,,,NG5 1FG,
E01013971,,,NG5 2AQ,
E01013972,,,NG5 1AA,
E01013973,,,NG7 2AF,
E01013974,,,NG7 2DB,
E01013975,,,NG7 2BF,
E01013976,,,NG9 2SA,
E01013977,,,NG7 2UN,
E01013978,,,NG7 1AJ,
E01013979,,,NG8 1DL,
E01013980,,,NG8 2AU,
E01013981,,,NG8 1GE,
E01013982,,,NG8 2AH,
E01013983,,,NG8 2AT,
E01013984,,,NG8 2GR,
E01013985,,,NG8 2PF,
E01014000,,,WR15 8QL,
E01014001,,,WR6 5NA,
E01014015,,,WR13 5JW,
E01014021,,,NP7 8EB,
E01014024,,,WR15 8PY,
E01014027,,,WR13 6HH,
E01014028,,,WR13 5JE,
E01014029,,,WR13 6AZ,
E01014030,,,WR13 5AL,
E01014031,,,NP25 3SR,
E01014040,,,WR13 6HP,
E01014050,,,NP25 5QJ,
E01014096,,,WR15 8PJ,
E01014192,,,WV99 1AA,
E01015921,,,RM15 4AX,
E01015922,,,RM15 4AL,
E01015923,,,RM15 4BF,
E01015924,,,RM15 4BQ,
E01015925,,,RM15 4AE,
E01015926,,,RM15 4AA,
E01015927,,,RM15 5PD,
E01015928,,,RM15 4QE,
E01015929,,,RM15 4BZ,
E01015930,,,RM15 5PN,
E01015931,,,RM15 5BX,
E01015932,,,RM15 5LD,
E01015933,,,RM16 3PW,
E01015934,,,RM16 4ED,
E01015935,,,RM16 4AU,
E01015936,,,RM16 4AP,
E01015937,,,RM16 3AA,
E01015938,,,RM16 3DT,
E01015939,,,RM16 6NU,
E01015941,,,RM16 1UT,
E01015942,,,RM16 1UB,
E01015947,,,RM18 8NR,
E01015948,,,RM18 8DQ,
E01015949,,,RM18 8FR,
E01015950,,,RM16 3DJ,
E01015951,,,RM16 1AE,
E01015952,,,RM17 6BG,
E01015953,,,RM17 5BF,
E01015954,,,RM16 3NT,
E01015955,,,RM16 1YQ,
E01015956,,,RM16 2BQ,
E01015957,,,RM16 2BY,
E01015958,,,RM17 5AG,
E01015959,,,RM17 5DX,
E01015960,,,RM17 5LL,
E01015961,,,RM17 5LU,
E01015962,,,RM17 6AL,
E01015963,,,RM16 2NL,
E01015964,,,RM16 2BE,
E01015965,,,RM16 2BF,
E01015966,,,RM16 2BJ,
E01015967,,,RM16 4YR,
E01015968,,,RM17 5GU,
E01015969,,,RM17 6AP,
E01015970,,,RM17 5NA,
E01015971,,,RM14 2XB,
E01015972,,,RM15 4AJ,
E01015973,,,RM15 5AB,
E01015974,,,RM15 6DL,
E01015975,,,RM15 6AF,
E01015976,,,RM15 5AA,
E01015977,,,RM16 2FA,
E01015978,,,RM14 3BF,
E01015979,,,RM16 3AF,
E01015980,,,RM16 3EL,
E01015982,,,RM16 1UA,
E01015993,,,RM16 2AD,
E01015994,,,RM16 2AE,
E01015995,,,RM16 2AA,
E01015996,,,RM16 2AG,
E01016003,,,RM17 6TN,
E01016004,,,RM18 7AF,
E01016005,,,RM18 8AL,
E01016006,,,RM18 7AG,
E01016007,,,RM18 7AN,
E01016008,,,RM18 8AS,
E01016009,,,RM18 7QU,
E01016010,,,RM18 7BF,
E01016011,,,RM16 1AD,
E01016012,,,RM16 1AF,
E01016013,,,RM16 1GB,
E01016014,,,RM16 1GA,
E01016015,,,RM16 1AA,
E01016575,,,TW19 5DL,
E01016576,,,TW18 4TS,
E01016577,,,TW19 5BB,
E01016589,,,TW19 5AY,
E01016759,,,NN7 2JP,
E01016800,,,NN8 7NP,
E01017503,,,NN10 0SG,
E01017504,,,NN8 7LD,
E01017717,,,NN13 5BF,
E01017750,,,WD3 5QB,
E01017754,,,WD3 2XW,
E01017756,,,WD3 5UB,
E01017757,,,WD3 5TX,
E01017810,,,UB9 5BT,
E01017811,,,UB9 5DA,
E01017812,,,UB8 1EG,
E01017813,,,UB8 1DH,
E01017818,,,UB8 9TQ,
E01018308,,,WA6 0AF,
E01018359,,,WA6 0LS,
E01018411,,,WA16 9LD,
E01018412,,,WA16 9NG,
E01018580,,,WA16 7AN,
E01018598,,,WA13 0FL,
E01018599,,,WA16 0QN,
E01018603,,,WA16 0DJ,
E01018604,,,WA16 0AB,
E01018605,,,WA16 0AX,
E01018606,,,WA16 0AE,
E01018607,,,WA16 6TB,
E01018608,,,WA16 6BA,
E01018609,,,WA16 0FA,
E01018610,,,WA16 8AB,
E01018611,,,WA16 8DT,
E01018648,,,WA13 0TY,
E01018649,,,WA16 7AD,
E01018650,,,WA14 3QH,
E01018654,,,WA16 0AU,
E01018675,,,WA4 4ET,
E01018677,,,WA6 8LH,
E01018684,,,WA6 0DQ,
E01018685,,,WA6 0FA,
E01018686,,,WA6 7FD,
E01018687,,,WA6 6PY,
E01018688,,,WA6 6AE,
E01018689,,,WA6 1AZ,
E01018690,,,WA6 6AB,
E01018695,,,WA6 0AA,
E01018696,,,WA6 0GB,
E01018697,,,WA6 0AB,
E01018698,,,WA6 6HY,
E01018707,,,WA6 6PA,
E01018708,,,WA4 4EU,
E01018721,,,WA4 4DL,
E01018722,,,WA16 0UU,
E01018936,,,EX23 0DA,
E01018937,,,EX23 8AA,
E01018938,,,EX23 0LP,
E01018943,,,EX22 7LB,
E01018951,,,EX22 7EZ,
E01018959,,,EX23 8FA,
E01018960,,,EX23 0JA,
E01018961,,,EX23 8GQ,
E01018968,,,EX23 0BQ,
E01018969,,,EX23 0AY,
E01018974,,,EX22 6FF,
E01019420,,,NG16 4HG,
E01019439,,,NG16 4BG,
E01019442,,,NG16 5DP,
E01019444,,,NG16 5NA,
E01019451,,,NG16 4AG,
E01019452,,,NG16 4BA,
E01019453,,,NG16 3RU,
E01019485,,,NG20 9HU,
E01019495,,,NG20 9HX,
E01019499,,,NG16 6HE,
E01019500,,,NG16 6GJ,
E01019501,,,NG16 6HU,
E01019503,,,NG19 7BF,
E01019505,,,NG20 9BB,
E01019506,,,NG20 8EH,
E01019507,,,NG20 8AA,
E01019508,,,NG20 8JR,
E01019509,,,NG20 8HA,
E01019510,,,NG20 8DJ,
E01019511,,,NG19 8RR,
E01019512,,,NG20 8DL,
E01019520,,,NG19 7QL,
E01019641,,,NG10 5NE,
E01019643,,,NG10 3AZ,
E01019647,,,NG10 1AA,
E01019648,,,NG10 4AT,
E01019649,,,NG10 4GX,
E01019650,,,NG10 4BW,
E01019651,,,NG10 4AS,
E01019652,,,NG10 4AX,
E01019653,,,NG10 4AD,
E01019658,,,NG10 1QH,
E01019675,,,NG10 1AT,
E01019676,,,NG10 1BP,
E01019677,,,NG10 1AB,
E01019678,,,NG10 1AF,
E01019679,,,NG10 1HQ,
E01019680,,,NG10 2AE,
E01019681,,,NG10 1GR,
E01019682,,,NG10 1AX,
E01019691,,,NG10 5AE,
E01019692,,,NG10 5BP,
E01019693,,,NG10 5AP,
E01019694,,,NG10 5BB,
E01019695,,,NG10 5AD,
E01019696,,,NG10 5AG,
E01019697,,,NG10 3AP,
E01019698,,,NG10 2FF,
E01019699,,,NG10 3AS,
E01019700,,,NG10 3AB,
E01019705,,,NG10 3GB,
E01019706,,,NG10 3FA,
E01019707,,,NG10 3HE,
E01019708,,,NG10 3HJ,
E01019709,,,NG10 3LL,
E01019886,,,EX13 5DG,
E01019887,,,EX13 5BA,
E01019888,,,EX13 5AA,
E01019889,,,EX13 5BE,
E01019890,,,EX10 0PF,
E01019891,,,EX15 2NA,
E01019892,,,EX1 3GP,
E01019893,,,EX1 3BG,
E01019894,,,EX9 6AY,
E01019895,,,EX9 6AZ,
E01019896,,,EX9 6AA,
E01019897,,,EX9 6PW,
E01019898,,,EX2 7JJ,
E01019899,,,EX13 6DN,
E01019900,,,EX12 3AA,
E01019901,,,EX12 3BR,
E01019902,,,EX14 0JP,
E01019903,,,EX4 0AA,
E01019904,,,EX8 4DB,
E01019905,,,EX8 4PD,
E01019906,,,EX8 4JG,
E01019907,,,EX8 4DU,
E01019908,,,EX8 5BL,
E01019909,,,EX8 3DU,
E01019910,,,EX8 1QX,
E01019911,,,EX8 3AU,
E01019912,,,EX8 1JP,
E01019913,,,EX8 2AS,
E01019914,,,EX8 2DR,
E01019915,,,EX8 2DP,
E01019916,,,EX8 1AA,
E01019917,,,EX8 1DN,
E01019918,,,EX8 1AN,
E01019919,,,EX8 1PU,
E01019920,,,EX8 2ND,
E01019921,,,EX8 2JD,
E01019922,,,EX8 3AD,
E01019923,,,EX8 3LH,
E01019924,,,EX8 2NR,
E01019925,,,EX14 0BR,
E01019927,,,EX14 1AA,
E01019928,,,EX14 1AF,
E01019929,,,EX14 2DF,
E01019930,,,EX14 0PD,
E01019931,,,EX14 2AB,
E01019932,,,EX14 0AA,
E01019933,,,EX14 1DG,
E01019934,,,EX14 1BZ,
E01019935,,,EX13 7BZ,
E01019936,,,EX12 4BP,
E01019937,,,EX10 0AJ,
E01019938,,,EX13 7HH,
E01019939,,,EX11 1FR,
E01019940,,,EX10 0AA,
E01019942,,,EX11 1AA,
E01019943,,,EX11 1ED,
E01019944,,,EX11 1AD,
E01019945,,,EX10 0HH,
E01019946,,,EX12 2BG,
E01019947,,,EX12 2AB,
E01019948,,,EX12 2BJ,
E01019949,,,EX12 2DA,
E01019950,,,EX12 2AA,
E01019951,,,EX10 0FG,
E01019952,,,EX10 9EH,
E01019953,,,EX10 0QA,
E01019954,,,EX10 0JR,
E01019955,,,EX10 9AX,
E01019956,,,EX10 0FA,
E01019957,,,EX10 0NW,
E01019958,,,EX10 0LT,
E01019959,,,EX14 0GA,
E01019960,,,EX14 0EZ,
E01019961,,,EX12 4AA,
E01019962,,,EX11 1GN,
E01019963,,,EX5 1AX,
E01019964,,,EX3 0PE,
E01019965,,,EX8 5BQ,
E01019966,,,EX13 5RS,
E01019967,,,EX13 7AA,
E01019968,,,EX2 8AB,
E01019969,,,EX2 8AA,
E01019970,,,EX2 6LT,
E01019971,,,EX2 4AR,
E01019972,,,EX2 8BB,
E01019973,,,EX2 8NA,
E01019974,,,EX4 1AN,
E01019975,,,EX4 1HN,
E01019976,,,EX2 9ND,
E01019977,,,EX2 9HB,
E01019980,,,EX4 2BG,
E01019981,,,EX4 1DN,
E01019982,,,EX4 1SS,
E01019983,,,EX4 2AD,
E01019984,,,EX4 1SH,
E01019985,,,EX4 1DZ,
E01019986,,,EX1 2QG,
E01019987,,,EX1 2AF,
E01019988,,,EX1 2RF,
E01019989,,,EX1 1UQ,
E01019990,,,EX4 9AE,
E01019991,,,EX4 7ED,
E01019992,,,EX4 8AA,
E01019993,,,EX4 8LY,
E01019994,,,EX1 2AG,
E01019995,,,EX1 1BX,
E01019996,,,EX1 1RR,
E01019997,,,EX4 6BE,
E01019998,,,EX4 5BY,
E01019999,,,EX4 5EL,
E01020000,,,EX4 5DX,
E01020001,,,EX4 5AZ,
E01020002,,,EX4 8ES,
E01020003,,,EX1 3BN,
E01020004,,,EX1 3DQ,
E01020005,,,EX1 3RA,
E01020006,,,EX1 2SA,
E01020007,,,EX4 6NE,
E01020008,,,EX1 2HL,
