year,borough_outbound,area_bin,average_price,average_area,property_count
2016,17_RM7,Q2,274089.48,68.77,123
2016,17_RM7,Q3,345630.25,89.53,119
2016,17_RM7,Q4a,386536.56,115.96,41
2016,17_RM7,Q4b,465388.89,173.33,9
2016,18_HA4,Q1,303152.7,50.7,125
2016,18_HA4,Q2,417565.36,67.37,196
2016,18_HA4,Q3,501506.21,89.3,172
2016,18_HA4,Q4a,646642.61,120.79,120
2016,18_HA4,Q4b,926064.52,192.14,31
2016,18_HA5,Q1,357586.14,51.22,22
2016,18_HA5,Q2,415640.79,67.41,38
2016,18_HA5,Q3,556675.81,90.79,31
2016,18_HA5,Q4a,704925.61,122.23,41
2016,18_HA5,Q4b,961928.57,184.98,14
2016,18_HA6,Q1,278317.5,47.31,40
2016,18_HA6,Q2,415656.82,69.91,22
2016,18_HA6,Q3,542509.78,91.33,46
2016,18_HA6,Q4a,715332.19,122.22,73
2016,18_HA6,Q4b,1322026.22,232.4,49
2016,18_TW19,Q1,,,0
2016,18_TW19,Q2,,,0
2016,18_TW19,Q3,,,0
2016,18_TW19,Q4a,,,0
2016,18_TW19,Q4b,,,0
2016,18_UB10,Q1,303065.73,49.86,71
2016,18_UB10,Q2,381838.18,68.4,110
2016,18_UB10,Q3,489756.24,88.89,145
2016,18_UB10,Q4a,631445.14,125.17,111
2016,18_UB10,Q4b,838483.06,191.67,62
2016,18_UB3,Q1,232029.8,39.97,236
2016,18_UB3,Q2,334328.26,68.62,105
2016,18_UB3,Q3,384082.46,88.58,84
2016,18_UB3,Q4a,432309.03,118.33,38
2016,18_UB3,Q4b,320000.0,155.08,2
2016,18_UB4,Q1,243787.22,46.37,93
2016,18_UB4,Q2,329692.42,68.52,99
2016,18_UB4,Q3,405014.04,87.72,107
2016,18_UB4,Q4a,456000.0,122.17,24
2016,18_UB4,Q4b,,,0
2016,18_UB5,Q1,246000.0,40.24,10
2016,18_UB5,Q2,425000.0,74.0,1
2016,18_UB5,Q3,,,0
2016,18_UB5,Q4a,453333.33,129.0,3
2016,18_UB5,Q4b,,,0
2016,18_UB7,Q1,250269.95,44.6,101
2016,18_UB7,Q2,338602.03,69.76,74
2016,18_UB7,Q3,402419.84,89.05,128
2016,18_UB7,Q4a,475343.08,121.59,26
2016,18_UB7,Q4b,466082.22,164.89,9
2016,18_UB8,Q1,238021.55,44.21,98
2016,18_UB8,Q2,348322.13,67.67,108
2016,18_UB8,Q3,427987.14,90.27,108
2016,18_UB8,Q4a,528636.4,118.93,50
2016,18_UB8,Q4b,741156.25,182.05,16
2016,18_UB9,Q1,263423.53,48.21,17
2016,18_UB9,Q2,347449.14,67.94,35
2016,18_UB9,Q3,435666.67,89.08,42
2016,18_UB9,Q4a,500771.74,122.15,23
2016,18_UB9,Q4b,819702.94,198.47,17
2016,18_WD3,Q1,,,0
2016,18_WD3,Q2,319333.33,68.67,3
2016,18_WD3,Q3,522500.0,80.0,2
2016,18_WD3,Q4a,,,0
2016,18_WD3,Q4b,,,0
2016,19_TW1,Q1,300828.57,47.63,21
2016,19_TW1,Q2,377500.0,69.0,2
2016,19_TW1,Q3,,,0
2016,19_TW1,Q4a,,,0
2016,19_TW1,Q4b,,,0
2016,19_TW13,Q1,237308.33,47.96,144
2016,19_TW13,Q2,300890.07,68.13,148
2016,19_TW13,Q3,371030.25,87.61,81
2016,19_TW13,Q4a,453548.0,118.0,25
2016,19_TW13,Q4b,550000.0,153.0,1
2016,19_TW14,Q1,234148.17,49.62,76
2016,19_TW14,Q2,321710.65,68.21,84
2016,19_TW14,Q3,371367.69,90.02,65
2016,19_TW14,Q4a,443222.5,121.02,20
2016,19_TW14,Q4b,598000.0,178.5,2
2016,19_TW15,Q1,,,0
2016,19_TW15,Q2,,,0
2016,19_TW15,Q3,320000.0,83.0,1
2016,19_TW15,Q4a,,,0
2016,19_TW15,Q4b,,,0
2016,19_TW3,Q1,231398.66,41.41,187
2016,19_TW3,Q2,311668.75,67.55,64
2016,19_TW3,Q3,411645.33,87.7,75
2016,19_TW3,Q4a,482401.61,119.3,31
2016,19_TW3,Q4b,609514.29,174.06,7
2016,19_TW4,Q1,227577.8,46.39,25
2016,19_TW4,Q2,322667.74,70.03,31
2016,19_TW4,Q3,375467.39,89.84,46
2016,19_TW4,Q4a,448800.0,118.42,20
2016,19_TW4,Q4b,575000.0,181.0,1
2016,19_TW5,Q1,249647.44,50.85,39
2016,19_TW5,Q2,302439.38,70.88,40
2016,19_TW5,Q3,381361.55,90.14,62
2016,19_TW5,Q4a,484114.71,117.09,51
2016,19_TW5,Q4b,558750.0,182.75,4
2016,19_TW7,Q1,304724.83,48.57,139
2016,19_TW7,Q2,388169.29,67.3,104
2016,19_TW7,Q3,517469.38,89.02,111
2016,19_TW7,Q4a,656691.26,120.95,72
2016,19_TW7,Q4b,925785.71,169.02,14
2016,19_TW8,Q1,350705.3,47.66,164
2016,19_TW8,Q2,504047.99,69.76,130
2016,19_TW8,Q3,625882.28,86.55,107
2016,19_TW8,Q4a,947002.51,121.15,72
2016,19_TW8,Q4b,1139138.21,177.29,14
2016,19_UB2,Q1,193500.0,38.02,6
2016,19_UB2,Q2,307115.38,68.46,13
2016,19_UB2,Q3,362081.82,89.09,11
2016,19_UB2,Q4a,482540.91,133.47,11
2016,19_UB2,Q4b,645000.0,169.0,1
2016,19_W3,Q1,370000.0,45.0,1
2016,19_W3,Q2,,,0
2016,19_W3,Q3,695000.0,90.0,1
2016,19_W3,Q4a,778000.0,133.6,5
2016,19_W3,Q4b,,,0
2016,19_W4,Q1,453362.27,47.72,113
2016,19_W4,Q2,585676.87,67.46,71
2016,19_W4,Q3,831749.98,89.69,49
2016,19_W4,Q4a,1163694.08,124.65,72
2016,19_W4,Q4b,2026986.16,205.16,68
2016,19_W5,Q1,388500.0,54.52,2
2016,19_W5,Q2,311500.0,67.5,2
2016,19_W5,Q3,760000.0,99.0,1
2016,19_W5,Q4a,835000.0,123.33,3
2016,19_W5,Q4b,960000.0,160.0,1
2016,19_W6,Q1,510000.0,51.18,2
2016,19_W6,Q2,738125.0,73.5,4
2016,19_W6,Q3,762233.33,93.33,3
2016,19_W6,Q4a,1505000.0,148.0,1
2016,19_W6,Q4b,2065000.0,224.0,1
2016,1_IG11,Q1,204359.77,47.54,173
2016,1_IG11,Q2,238450.99,68.36,139
2016,1_IG11,Q3,357983.15,89.41,138
2016,1_IG11,Q4a,425696.92,122.13,91
2016,1_IG11,Q4b,535363.64,166.73,11
2016,1_RM10,Q1,191574.01,47.35,76
2016,1_RM10,Q2,275803.75,68.54,165
2016,1_RM10,Q3,302659.62,87.62,119
2016,1_RM10,Q4a,341485.71,112.38,21
2016,1_RM10,Q4b,392000.0,157.0,1
2016,1_RM5,Q1,,,0
2016,1_RM5,Q2,,,0
2016,1_RM5,Q3,,,0
2016,1_RM5,Q4a,,,0
2016,1_RM5,Q4b,,,0
2016,1_RM6,Q1,180228.04,46.52,27
2016,1_RM6,Q2,262430.77,67.2,39
2016,1_RM6,Q3,337661.76,87.64,68
2016,1_RM6,Q4a,394473.68,119.24,19
2016,1_RM6,Q4b,,,0
2016,1_RM7,Q1,258000.0,56.14,10
2016,1_RM7,Q2,303076.92,67.18,13
2016,1_RM7,Q3,350892.86,87.58,42
2016,1_RM7,Q4a,397218.75,118.04,16
2016,1_RM7,Q4b,285000.0,339.0,2
2016,1_RM8,Q1,195594.52,47.18,84
2016,1_RM8,Q2,279732.69,68.75,175
2016,1_RM8,Q3,316728.42,88.84,196
2016,1_RM8,Q4a,377721.3,118.93,54
2016,1_RM8,Q4b,,,0
2016,1_RM9,Q1,208121.48,50.33,44
2016,1_RM9,Q2,281782.24,68.12,160
2016,1_RM9,Q3,310109.79,85.83,97
2016,1_RM9,Q4a,367952.38,117.9,21
2016,1_RM9,Q4b,418000.0,178.0,2
2016,20_EC1A,Q1,,,0
2016,20_EC1A,Q2,,,0
2016,20_EC1A,Q3,,,0
2016,20_EC1A,Q4a,,,0
2016,20_EC1A,Q4b,,,0
2016,20_EC1M,Q1,357333.33,23.67,3
2016,20_EC1M,Q2,787500.0,71.19,2
2016,20_EC1M,Q3,1096666.67,88.11,3
2016,20_EC1M,Q4a,1386250.0,117.52,4
2016,20_EC1M,Q4b,2456000.0,202.22,2
2016,20_EC1R,Q1,616232.14,51.99,14
2016,20_EC1R,Q2,806715.46,68.32,13
2016,20_EC1R,Q3,1135650.0,88.94,10
2016,20_EC1R,Q4a,1358333.33,115.0,3
2016,20_EC1R,Q4b,2833778.0,224.0,3
2016,20_EC1V,Q1,606433.4,48.8,131
2016,20_EC1V,Q2,760590.32,67.06,98
2016,20_EC1V,Q3,1012989.06,81.97,137
2016,20_EC1V,Q4a,1589000.0,122.32,10
2016,20_EC1V,Q4b,2633150.0,178.5,6
2016,20_EC1Y,Q1,497082.92,49.42,12
2016,20_EC1Y,Q2,676641.7,67.32,10
2016,20_EC1Y,Q3,890785.71,88.35,7
2016,20_EC1Y,Q4a,2311902.0,118.45,3
2016,20_EC1Y,Q4b,,,0
2016,20_EC2A,Q1,483666.67,56.67,3
2016,20_EC2A,Q2,462500.0,67.42,2
2016,20_EC2A,Q3,,,0
2016,20_EC2A,Q4a,,,0
2016,20_EC2A,Q4b,2250000.0,165.0,1
2016,20_N1,Q1,470351.3,47.27,201
2016,20_N1,Q2,651979.93,68.47,154
2016,20_N1,Q3,891262.64,87.16,99
2016,20_N1,Q4a,1363753.7,121.54,73
2016,20_N1,Q4b,2129294.12,185.84,51
2016,20_N16,Q1,447500.0,52.0,2
2016,20_N16,Q2,466281.75,70.24,4
2016,20_N16,Q3,598500.0,82.6,2
2016,20_N16,Q4a,,,0
2016,20_N16,Q4b,,,0
2016,20_N19,Q1,403595.45,47.07,99
2016,20_N19,Q2,509178.43,68.04,42
2016,20_N19,Q3,605665.74,86.46,54
2016,20_N19,Q4a,1062040.26,127.2,27
2016,20_N19,Q4b,1471533.33,189.4,15
2016,20_N4,Q1,402784.12,45.4,43
2016,20_N4,Q2,507275.0,64.14,20
2016,20_N4,Q3,799682.17,92.43,30
2016,20_N4,Q4a,1084059.38,126.09,16
2016,20_N4,Q4b,1302083.5,161.0,6
2016,20_N5,Q1,458188.61,47.21,97
2016,20_N5,Q2,623811.58,68.87,81
2016,20_N5,Q3,835883.53,88.92,30
2016,20_N5,Q4a,1132453.96,123.03,25
2016,20_N5,Q4b,2062667.25,202.65,20
2016,20_N6,Q1,445433.33,51.67,3
2016,20_N6,Q2,485000.0,61.0,2
2016,20_N6,Q3,690000.0,89.4,1
2016,20_N6,Q4a,,,0
2016,20_N6,Q4b,,,0
2016,20_N7,Q1,402815.62,46.81,152
2016,20_N7,Q2,527109.38,69.05,96
2016,20_N7,Q3,634305.6,88.0,72
2016,20_N7,Q4a,990673.53,125.55,17
2016,20_N7,Q4b,1581937.25,180.12,20
2016,20_N8,Q1,360000.0,46.4,1
2016,20_N8,Q2,517250.0,67.5,2
2016,20_N8,Q3,900000.0,100.0,1
2016,20_N8,Q4a,950000.0,129.0,1
2016,20_N8,Q4b,1200000.0,214.0,2
2016,20_NW5,Q1,,,0
2016,20_NW5,Q2,,,0
2016,20_NW5,Q3,,,0
2016,20_NW5,Q4a,,,0
2016,20_NW5,Q4b,,,0
2016,20_WC1X,Q1,599750.33,50.06,9
2016,20_WC1X,Q2,617500.0,63.33,3
2016,20_WC1X,Q3,1351666.67,92.05,3
2016,20_WC1X,Q4a,1264750.0,108.71,1
2016,20_WC1X,Q4b,2600000.0,191.2,2
2016,21_SW10,Q1,696401.06,49.68,47
2016,21_SW10,Q2,927178.57,67.36,28
2016,21_SW10,Q3,1253310.34,87.47,29
2016,21_SW10,Q4a,1811952.62,115.21,13
2016,21_SW10,Q4b,3651470.59,205.64,17
2016,21_SW1W,Q1,569250.0,38.27,3
2016,21_SW1W,Q2,1115368.0,62.08,3
2016,21_SW1W,Q3,,,0
2016,21_SW1W,Q4a,2095000.0,108.0,2
2016,21_SW1W,Q4b,,,0
2016,21_SW1X,Q1,1104375.0,47.21,4
2016,21_SW1X,Q2,1651250.0,69.72,4
2016,21_SW1X,Q3,1624226.14,90.13,7
2016,21_SW1X,Q4a,3413187.5,124.33,8
2016,21_SW1X,Q4b,5074500.0,198.04,6
2016,21_SW3,Q1,756890.18,40.97,76
2016,21_SW3,Q2,1190978.26,68.34,23
2016,21_SW3,Q3,1848545.65,90.36,46
2016,21_SW3,Q4a,2759948.72,127.99,39
2016,21_SW3,Q4b,5431110.45,226.02,44
2016,21_SW5,Q1,642811.11,44.61,45
2016,21_SW5,Q2,885900.0,68.79,29
2016,21_SW5,Q3,1330312.5,88.63,24
2016,21_SW5,Q4a,2161325.87,129.24,23
2016,21_SW5,Q4b,3109245.75,180.58,12
2016,21_SW7,Q1,717478.61,45.85,23
2016,21_SW7,Q2,1356017.24,67.89,29
2016,21_SW7,Q3,1460482.6,88.84,45
2016,21_SW7,Q4a,2513804.35,126.86,23
2016,21_SW7,Q4b,4995007.96,216.57,26
2016,21_W10,Q1,466048.11,44.74,53
2016,21_W10,Q2,625617.65,68.1,51
2016,21_W10,Q3,952126.93,87.56,27
2016,21_W10,Q4a,1388711.1,118.82,10
2016,21_W10,Q4b,2366986.67,245.96,15
2016,21_W11,Q1,686890.68,47.58,59
2016,21_W11,Q2,950700.12,66.93,43
2016,21_W11,Q3,1222932.35,89.43,34
2016,21_W11,Q4a,2008901.92,121.54,26
2016,21_W11,Q4b,5887311.15,252.86,53
2016,21_W14,Q1,827962.9,51.13,60
2016,21_W14,Q2,1108195.43,69.41,46
2016,21_W14,Q3,1760880.45,93.69,56
2016,21_W14,Q4a,1923197.37,119.01,38
2016,21_W14,Q4b,3744321.38,218.92,21
2016,21_W2,Q1,720328.67,43.93,15
2016,21_W2,Q2,1081093.75,65.75,4
2016,21_W2,Q3,1407266.67,85.1,3
2016,21_W2,Q4a,1805000.0,118.0,2
2016,21_W2,Q4b,,,0
2016,21_W8,Q1,642395.85,42.94,41
2016,21_W8,Q2,1040130.62,66.68,40
2016,21_W8,Q3,1631291.67,90.66,30
2016,21_W8,Q4a,2365977.65,124.29,55
2016,21_W8,Q4b,4556852.59,216.97,58
2016,22_KT1,Q1,339942.0,46.19,62
2016,22_KT1,Q2,462187.37,68.7,78
2016,22_KT1,Q3,515526.56,87.3,59
2016,22_KT1,Q4a,780541.28,121.55,39
2016,22_KT1,Q4b,955740.55,192.1,11
2016,22_KT19,Q1,,,0
2016,22_KT19,Q2,,,0
2016,22_KT19,Q3,355000.0,99.0,1
2016,22_KT19,Q4a,,,0
2016,22_KT19,Q4b,,,0
2016,22_KT2,Q1,345714.47,49.42,86
2016,22_KT2,Q2,463897.2,68.04,101
2016,22_KT2,Q3,631992.98,89.25,86
2016,22_KT2,Q4a,869418.42,124.98,77
2016,22_KT2,Q4b,1522156.09,223.63,45
2016,22_KT22,Q1,,,0
2016,22_KT22,Q2,,,0
2016,22_KT22,Q3,,,0
2016,22_KT22,Q4a,,,0
2016,22_KT22,Q4b,,,0
2016,22_KT3,Q1,261682.5,44.35,40
2016,22_KT3,Q2,424397.06,68.24,63
2016,22_KT3,Q3,532009.75,90.11,83
2016,22_KT3,Q4a,679888.11,124.88,108
2016,22_KT3,Q4b,1072954.52,201.85,31
2016,22_KT4,Q1,239210.71,39.08,14
2016,22_KT4,Q2,412058.7,67.3,23
2016,22_KT4,Q3,519848.94,92.25,17
2016,22_KT4,Q4a,657528.12,123.85,16
2016,22_KT4,Q4b,870500.0,170.0,6
2016,22_KT5,Q1,319577.78,44.27,45
2016,22_KT5,Q2,409945.52,68.02,67
2016,22_KT5,Q3,578366.67,90.52,48
2016,22_KT5,Q4a,704149.17,122.14,60
2016,22_KT5,Q4b,1079166.67,202.21,18
2016,22_KT6,Q1,335106.66,47.26,120
2016,22_KT6,Q2,420132.36,67.92,151
2016,22_KT6,Q3,541487.99,88.65,130
2016,22_KT6,Q4a,704679.25,121.65,53
2016,22_KT6,Q4b,1071500.82,188.21,17
2016,22_KT9,Q1,265057.29,48.08,48
2016,22_KT9,Q2,345678.79,68.54,99
2016,22_KT9,Q3,424315.0,88.01,94
2016,22_KT9,Q4a,493261.76,122.57,34
2016,22_KT9,Q4b,635333.33,173.0,3
2016,22_SW15,Q1,361250.0,56.0,4
2016,22_SW15,Q2,404500.0,70.67,3
2016,22_SW15,Q3,642500.0,99.0,2
2016,22_SW15,Q4a,721444.44,116.78,9
2016,22_SW15,Q4b,1105291.67,199.16,12
2016,22_SW20,Q1,,,0
2016,22_SW20,Q2,385000.0,63.0,1
2016,22_SW20,Q3,525000.0,82.0,1
2016,22_SW20,Q4a,550000.0,104.0,1
2016,22_SW20,Q4b,,,0
2016,22_TW10,Q1,,,0
2016,22_TW10,Q2,,,0
2016,22_TW10,Q3,,,0
2016,22_TW10,Q4a,,,0
2016,22_TW10,Q4b,,,0
2016,23_SE1,Q1,528660.78,48.86,37
2016,23_SE1,Q2,760966.67,65.38,15
2016,23_SE1,Q3,969200.0,84.98,16
2016,23_SE1,Q4a,1731666.67,110.83,6
2016,23_SE1,Q4b,2415000.0,218.0,3
2016,23_SE11,Q1,419987.58,47.23,53
2016,23_SE11,Q2,539863.09,68.71,45
2016,23_SE11,Q3,660932.5,88.06,20
2016,23_SE11,Q4a,1115031.25,128.07,16
2016,23_SE11,Q4b,1741666.67,191.24,6
2016,23_SE19,Q1,309008.74,45.89,19
2016,23_SE19,Q2,412310.0,69.14,25
2016,23_SE19,Q3,484519.05,84.75,21
2016,23_SE19,Q4a,758500.0,125.91,8
2016,23_SE19,Q4b,915000.0,151.0,1
2016,23_SE21,Q1,334800.0,46.58,30
2016,23_SE21,Q2,471374.5,67.78,20
2016,23_SE21,Q3,595418.75,88.69,24
2016,23_SE21,Q4a,792378.57,118.51,14
2016,23_SE21,Q4b,1322535.71,179.86,14
2016,23_SE24,Q1,436841.41,49.91,41
2016,23_SE24,Q2,589438.0,68.28,25
2016,23_SE24,Q3,678819.65,89.22,26
2016,23_SE24,Q4a,910857.14,127.31,28
2016,23_SE24,Q4b,1371526.21,172.71,19
2016,23_SE27,Q1,334112.61,48.88,57
2016,23_SE27,Q2,429025.78,68.29,54
2016,23_SE27,Q3,564605.44,89.51,43
2016,23_SE27,Q4a,717231.91,125.16,47
2016,23_SE27,Q4b,1237528.12,210.63,16
2016,23_SE5,Q1,343402.37,46.51,19
2016,23_SE5,Q2,455563.04,66.71,23
2016,23_SE5,Q3,662375.0,91.12,8
2016,23_SE5,Q4a,921136.36,127.6,11
2016,23_SE5,Q4b,1287000.0,191.56,5
2016,23_SW12,Q1,486468.75,48.62,16
2016,23_SW12,Q2,605487.04,70.98,27
2016,23_SW12,Q3,713533.62,88.05,24
2016,23_SW12,Q4a,1043119.33,120.33,30
2016,23_SW12,Q4b,1267000.0,172.39,10
2016,23_SW16,Q1,322626.88,45.77,255
2016,23_SW16,Q2,428296.66,67.34,158
2016,23_SW16,Q3,509012.42,87.91,130
2016,23_SW16,Q4a,682349.19,121.76,62
2016,23_SW16,Q4b,1028274.17,200.09,36
2016,23_SW2,Q1,386361.03,47.51,203
2016,23_SW2,Q2,484330.13,68.52,142
2016,23_SW2,Q3,583946.63,87.96,104
2016,23_SW2,Q4a,872443.78,127.75,95
2016,23_SW2,Q4b,1135121.95,183.02,41
2016,23_SW4,Q1,430686.76,47.14,108
2016,23_SW4,Q2,586666.79,69.22,116
2016,23_SW4,Q3,680650.77,87.18,86
2016,23_SW4,Q4a,977853.54,122.49,41
2016,23_SW4,Q4b,1805056.86,202.25,51
2016,23_SW8,Q1,488243.31,49.19,117
2016,23_SW8,Q2,674541.5,71.39,123
2016,23_SW8,Q3,722869.55,85.02,53
2016,23_SW8,Q4a,1511496.88,117.9,16
2016,23_SW8,Q4b,1771549.09,177.3,11
2016,23_SW9,Q1,381683.43,42.87,265
2016,23_SW9,Q2,533771.41,70.29,257
2016,23_SW9,Q3,575111.36,86.95,75
2016,23_SW9,Q4a,873447.91,119.68,32
2016,23_SW9,Q4b,1254946.84,181.0,19
2016,24_BR1,Q1,231503.96,48.45,24
2016,24_BR1,Q2,318721.19,69.9,98
2016,24_BR1,Q3,374168.6,86.64,43
2016,24_BR1,Q4a,441768.18,119.16,11
2016,24_BR1,Q4b,548750.0,160.0,2
2016,24_BR3,Q1,,,0
2016,24_BR3,Q2,261000.0,60.0,2
2016,24_BR3,Q3,,,0
2016,24_BR3,Q4a,,,0
2016,24_BR3,Q4b,,,0
2016,24_SE10,Q1,306666.67,52.0,3
2016,24_SE10,Q2,456194.44,69.53,9
2016,24_SE10,Q3,668437.5,93.75,4
2016,24_SE10,Q4a,787675.0,122.62,4
2016,24_SE10,Q4b,2200000.0,273.74,2
2016,24_SE12,Q1,259405.38,48.68,65
2016,24_SE12,Q2,359065.25,68.31,59
2016,24_SE12,Q3,456132.41,89.94,91
2016,24_SE12,Q4a,591844.44,121.03,36
2016,24_SE12,Q4b,1105416.67,185.17,12
2016,24_SE13,Q1,295775.58,44.33,400
2016,24_SE13,Q2,386786.77,67.24,164
2016,24_SE13,Q3,537266.89,89.41,124
2016,24_SE13,Q4a,692521.91,120.31,81
2016,24_SE13,Q4b,994861.06,188.27,18
2016,24_SE14,Q1,300661.83,45.4,103
2016,24_SE14,Q2,399076.07,67.18,42
2016,24_SE14,Q3,518222.22,89.6,36
2016,24_SE14,Q4a,717214.29,119.35,21
2016,24_SE14,Q4b,1140714.29,189.57,7
2016,24_SE15,Q1,228200.0,52.06,4
2016,24_SE15,Q2,319987.5,71.0,4
2016,24_SE15,Q3,319000.0,89.33,3
2016,24_SE15,Q4a,,,0
2016,24_SE15,Q4b,780000.0,160.0,1
2016,24_SE16,Q1,328123.2,48.36,44
2016,24_SE16,Q2,472230.76,69.18,34
2016,24_SE16,Q3,573111.11,91.44,9
2016,24_SE16,Q4a,804016.67,125.8,15
2016,24_SE16,Q4b,,,0
2016,24_SE23,Q1,326742.92,47.37,124
2016,24_SE23,Q2,414602.79,67.84,141
2016,24_SE23,Q3,543483.74,89.77,105
2016,24_SE23,Q4a,727907.35,123.03,83
2016,24_SE23,Q4b,956618.0,189.04,30
2016,24_SE26,Q1,299768.65,48.09,89
2016,24_SE26,Q2,384240.14,67.89,74
2016,24_SE26,Q3,449890.81,86.56,73
2016,24_SE26,Q4a,655188.31,123.32,39
2016,24_SE26,Q4b,959000.0,226.02,4
2016,24_SE3,Q1,329850.0,40.9,7
2016,24_SE3,Q2,478714.29,69.24,14
2016,24_SE3,Q3,643525.0,90.48,13
2016,24_SE3,Q4a,830954.55,116.97,11
2016,24_SE3,Q4b,1689000.0,217.4,5
2016,24_SE4,Q1,337018.71,46.92,111
2016,24_SE4,Q2,432028.64,66.95,77
2016,24_SE4,Q3,569998.68,90.03,68
2016,24_SE4,Q4a,695079.91,120.81,58
2016,24_SE4,Q4b,1150711.35,201.04,17
2016,24_SE6,Q1,267669.24,47.92,176
2016,24_SE6,Q2,341855.18,68.57,148
2016,24_SE6,Q3,436757.96,88.26,122
2016,24_SE6,Q4a,542042.61,120.55,88
2016,24_SE6,Q4b,761934.78,175.41,23
2016,24_SE8,Q1,343867.66,46.89,231
2016,24_SE8,Q2,456471.05,70.72,176
2016,24_SE8,Q3,529564.39,87.34,66
2016,24_SE8,Q4a,693195.65,119.7,23
2016,24_SE8,Q4b,1207000.0,194.88,1
2016,24_SE9,Q1,215437.5,44.86,8
2016,24_SE9,Q2,279498.57,71.57,7
2016,24_SE9,Q3,304150.0,87.56,10
2016,24_SE9,Q4a,331500.0,118.5,2
2016,24_SE9,Q4b,,,0
2016,25_CR4,Q1,255813.48,47.49,141
2016,25_CR4,Q2,326601.18,68.44,127
2016,25_CR4,Q3,402194.64,89.49,168
2016,25_CR4,Q4a,444908.21,115.79,67
2016,25_CR4,Q4b,617500.0,161.5,2
2016,25_CR7,Q1,,,0
2016,25_CR7,Q2,315000.0,67.5,2
2016,25_CR7,Q3,357500.0,94.68,2
2016,25_CR7,Q4a,440000.0,109.0,1
2016,25_CR7,Q4b,,,0
2016,25_KT3,Q1,272109.09,38.63,55
2016,25_KT3,Q2,447785.71,72.07,14
2016,25_KT3,Q3,563426.47,92.84,34
2016,25_KT3,Q4a,640343.75,117.48,16
2016,25_KT3,Q4b,700000.0,178.0,1
2016,25_SM3,Q1,,,0
2016,25_SM3,Q2,,,0
2016,25_SM3,Q3,,,0
2016,25_SM3,Q4a,,,0
2016,25_SM3,Q4b,,,0
2016,25_SM4,Q1,291689.12,49.92,80
2016,25_SM4,Q2,374626.1,69.07,115
2016,25_SM4,Q3,456367.97,89.12,114
2016,25_SM4,Q4a,519984.69,119.57,49
2016,25_SM4,Q4b,585000.0,175.17,6
2016,25_SW16,Q1,289235.76,50.06,21
2016,25_SW16,Q2,373938.24,70.01,17
2016,25_SW16,Q3,432758.92,87.72,40
2016,25_SW16,Q4a,526200.0,121.24,10
2016,25_SW16,Q4b,,,0
2016,25_SW17,Q1,353907.37,47.2,19
2016,25_SW17,Q2,489416.67,70.34,12
2016,25_SW17,Q3,607079.17,87.91,12
2016,25_SW17,Q4a,599250.0,115.46,12
2016,25_SW17,Q4b,805000.0,151.0,1
2016,25_SW18,Q1,372498.75,47.05,4
2016,25_SW18,Q2,,,0
2016,25_SW18,Q3,877000.0,92.17,3
2016,25_SW18,Q4a,940331.67,120.01,3
2016,25_SW18,Q4b,,,0
2016,25_SW19,Q1,382512.29,48.6,260
2016,25_SW19,Q2,523235.95,68.24,158
2016,25_SW19,Q3,723361.83,89.77,168
2016,25_SW19,Q4a,967321.73,122.12,186
2016,25_SW19,Q4b,1988741.4,214.39,88
2016,25_SW20,Q1,387510.75,48.65,93
2016,25_SW20,Q2,494660.11,68.87,94
2016,25_SW20,Q3,650520.6,90.33,105
2016,25_SW20,Q4a,809643.74,124.8,92
2016,25_SW20,Q4b,1510015.56,200.87,41
2016,26_E12,Q1,233254.44,48.58,45
2016,26_E12,Q2,282042.55,68.03,47
2016,26_E12,Q3,360525.42,91.4,59
2016,26_E12,Q4a,414836.96,117.43,46
2016,26_E12,Q4b,562500.0,161.0,2
2016,26_E13,Q1,244266.64,48.68,73
2016,26_E13,Q2,317632.82,68.29,85
2016,26_E13,Q3,375937.53,87.41,77
2016,26_E13,Q4a,426909.58,120.16,36
2016,26_E13,Q4b,,,0
2016,26_E15,Q1,284515.97,44.91,189
2016,26_E15,Q2,364368.69,68.41,107
2016,26_E15,Q3,456367.26,88.66,104
2016,26_E15,Q4a,545973.71,114.37,35
2016,26_E15,Q4b,693000.0,172.0,1
2016,26_E16,Q1,315171.19,51.38,359
2016,26_E16,Q2,398974.44,68.77,231
2016,26_E16,Q3,480255.03,87.24,223
2016,26_E16,Q4a,573678.43,121.51,58
2016,26_E16,Q4b,919583.33,208.17,12
2016,26_E20,Q1,375059.52,49.94,42
2016,26_E20,Q2,520988.45,72.02,44
2016,26_E20,Q3,582406.33,93.33,15
2016,26_E20,Q4a,618500.0,121.5,20
2016,26_E20,Q4b,,,0
2016,26_E3,Q1,,,0
2016,26_E3,Q2,377500.0,64.5,2
2016,26_E3,Q3,,,0
2016,26_E3,Q4a,,,0
2016,26_E3,Q4b,,,0
2016,26_E6,Q1,239279.59,47.69,134
2016,26_E6,Q2,297463.07,69.31,114
2016,26_E6,Q3,359911.36,88.47,157
2016,26_E6,Q4a,413321.43,120.66,42
2016,26_E6,Q4b,363750.0,182.0,2
2016,26_E7,Q1,277488.06,49.62,53
2016,26_E7,Q2,336240.04,68.01,67
2016,26_E7,Q3,428431.42,90.66,65
2016,26_E7,Q4a,546614.41,120.84,59
2016,26_E7,Q4b,643199.75,169.96,20
2016,27_E11,Q1,306803.45,46.05,55
2016,27_E11,Q2,413209.14,68.24,70
