postcode,mean_ptal
BR1 2AG,6.91554759823956
BR1 2AH,6.91554759823956
BR1 2AJ,6.91554759823956
BR1 2AL,6.91554759823956
BR1 2AN,6.91554759823956
BR1 2AP,6.91554759823956
BR1 2AQ,6.91554759823956
BR1 2AR,6.91554759823956
BR1 2AS,6.91554759823956
BR1 2AT,6.91554759823956
BR1 2AU,6.91554759823956
BR1 2AW,6.91554759823956
BR1 2AX,6.91554759823956
BR1 2AY,6.91554759823956
BR1 2AZ,6.91554759823956
BR1 2BA,6.91554759823956
BR1 2BB,6.91554759823956
BR1 2BD,6.91554759823956
BR1 2BE,6.91554759823956
BR1 2BF,6.91554759823956
BR1 2BG,3.553671927814372
BR1 2BH,6.91554759823956
BR1 2BJ,6.91554759823956
BR1 2BL,7.127325790090839
BR1 2BN,7.127325790090839
BR1 2BP,7.127325790090839
BR1 2BQ,6.91554759823956
BR1 2BS,7.127325790090839
BR1 2BT,7.127325790090839
BR1 2BU,7.488834537641383
BR1 2BW,7.127325790090839
BR1 2BX,7.488834537641383
BR1 2BY,7.488834537641383
BR1 2BZ,7.488834537641383
BR1 2DA,7.488834537641383
BR1 2DB,7.488834537641383
BR1 2DD,7.488834537641383
BR1 2DE,7.488834537641383
BR1 2DF,7.488834537641383
BR1 2DG,7.488834537641383
BR1 2DH,7.488834537641383
BR1 2DJ,7.488834537641383
BR1 2DL,7.488834537641383
BR1 2DN,7.488834537641383
BR1 2DP,7.488834537641383
BR1 2DQ,7.488834537641383
BR1 2DR,7.127325790090839
BR1 2DS,7.127325790090839
BR1 2DT,7.127325790090839
BR1 2DU,7.127325790090839
BR1 2DW,7.488834537641383
BR1 2DX,7.127325790090839
BR1 2DY,7.127325790090839
BR1 2DZ,7.127325790090839
BR1 2EA,4.55273035349336
BR1 2EB,7.488834537641383
BR1 2ED,3.553671927814372
BR1 2EE,7.488834537641383
BR1 2EF,7.488834537641383
BR1 2EG,7.488834537641383
BR1 2EH,7.488834537641383
BR1 2EJ,7.488834537641383
BR1 2EL,4.55273035349336
BR1 2EN,7.488834537641383
BR1 2EP,3.553671927814372
BR1 2EQ,7.488834537641383
BR1 2ER,3.553671927814372
BR1 2ES,3.553671927814372
BR1 2ET,7.488834537641383
BR1 2EU,7.488834537641383
BR1 2EW,7.488834537641383
BR1 2EX,7.488834537641383
